20250220_114913,90
20250220_114913,100
20250220_114914,90
20250220_114915,90
20250220_114916,90
20250220_114916,90
20250220_114917,90
20250220_114918,90
20250220_114919,90
20250220_114920,90
20250220_114920,90
20250220_114921,90
20250220_114922,90
20250220_114923,100
20250220_114923,90
20250220_114924,100
20250220_114925,90
20250220_114926,90
20250220_114927,90
20250220_114927,90
20250220_114928,90
20250220_114929,90
20250220_114930,90
20250220_114930,100
20250220_114931,90
20250220_114932,90
20250220_114933,90
20250220_114933,100
20250220_114934,110
20250220_114935,110
20250220_114936,110
20250220_114937,100
20250220_114938,110
20250220_114938,100
20250220_114939,100
20250220_114940,100
20250220_114941,110
20250220_114942,90
20250220_114942,90
20250220_114943,90
20250220_114944,100
20250220_114945,90
20250220_114946,100
20250220_114947,110
20250220_114948,110
20250220_114949,100
20250220_114950,110
20250220_114951,110
20250220_114952,110
20250220_114952,100
20250220_114953,90
20250220_114954,100
20250220_114955,90
20250220_114956,90
20250220_114957,90
20250220_114957,90
20250220_114958,90
20250220_114959,90
20250220_115000,90
20250220_115001,90
20250220_115002,90
20250220_115002,90
20250220_115003,90
20250220_115004,90
20250220_115005,90
20250220_115006,90
20250220_115007,90
20250220_115007,90
20250220_115008,90
20250220_115009,100
20250220_115010,90
20250220_115011,90
20250220_115012,90
20250220_115013,90
20250220_115013,90
20250220_115014,90
20250220_115015,90
20250220_115016,100
20250220_115017,120
20250220_115017,110
20250220_115018,120
20250220_115019,100
20250220_115020,100
20250220_115021,100
20250220_115021,100
20250220_115022,110
20250220_115023,110
20250220_115024,100
20250220_115025,80
20250220_115026,90
20250220_115027,90
20250220_115028,100
20250220_115028,90
20250220_115029,90
20250220_115030,90
20250220_115031,110
20250220_115032,100
20250220_115033,110
20250220_115033,110
20250220_115034,110
20250220_115035,110
20250220_115036,110
20250220_115037,100
20250220_115037,90
20250220_115038,100
20250220_115039,110
20250220_115040,100
20250220_115041,90
20250220_115042,90
20250220_115042,90
20250220_115043,90
20250220_115044,100
20250220_115045,90
20250220_115045,90
20250220_115046,80
20250220_115047,90
20250220_115048,90
20250220_115049,100
20250220_115049,90
20250220_115050,90
20250220_115051,90
20250220_115052,90
20250220_115052,90
20250220_115053,100
20250220_115054,90
20250220_115055,90
20250220_115056,100
20250220_115056,90
20250220_115057,100
20250220_115058,100
20250220_115059,100
20250220_115059,100
20250220_115100,100
20250220_115101,100
20250220_115102,100
20250220_115103,110
20250220_115103,100
20250220_115104,110
20250220_115105,110
20250220_115106,100
20250220_115107,100
20250220_115107,100
20250220_115108,90
20250220_115109,90
20250220_115110,90
20250220_115111,100
20250220_115112,100
20250220_115112,90
20250220_115113,100
20250220_115114,110
20250220_115115,110
20250220_115116,110
20250220_115117,110
20250220_115117,110
20250220_115118,120
20250220_115119,110
20250220_115120,110
20250220_115121,100
20250220_115121,110
20250220_115122,120
20250220_115123,100
20250220_115124,100
20250220_115125,100
20250220_115125,90
20250220_115126,100
20250220_115127,90
20250220_115128,90
20250220_115129,100
20250220_115130,90
20250220_115130,90
20250220_115131,100
20250220_115132,90
20250220_115133,90
20250220_115134,90
20250220_115135,90
20250220_115136,100
20250220_115136,90
20250220_115137,90
20250220_115243,90
20250220_115245,90
20250220_115245,90
20250220_115246,90
20250220_115247,90
20250220_115248,90
20250220_115249,90
20250220_115249,100
20250220_115250,90
20250220_115251,100
20250220_115252,90
20250220_115253,90
20250220_115253,100
20250220_115254,90
20250220_115255,90
20250220_115256,90
20250220_115256,100
20250220_115257,90
20250220_115258,90
20250220_115259,90
20250220_115300,90
20250220_115300,90
20250220_115301,80
20250220_115302,80
20250220_115303,80
20250220_115304,70
20250220_115304,60
20250220_115305,80
20250220_115306,80
20250220_115307,80
20250220_115308,80
20250220_115309,80
20250220_115309,70
20250220_115310,70
20250220_115311,90
20250220_115312,90
20250220_115313,80
20250220_115314,90
20250220_115315,90
20250220_115315,100
20250220_115316,90
20250220_115317,100
20250220_115318,90
20250220_115319,90
20250220_115320,100
20250220_115321,80
20250220_115321,80
20250220_115322,90
20250220_115323,80
20250220_115324,90
20250220_115325,80
20250220_115325,80
20250220_115326,80
20250220_115327,80
20250220_115328,90
20250220_115328,80
20250220_115329,80
20250220_115330,90
20250220_115331,90
20250220_115332,90
20250220_115332,100
20250220_115333,100
20250220_115334,100
20250220_115335,90
20250220_115336,90
20250220_115336,90
20250220_115337,100
20250220_115338,90
20250220_115339,100
20250220_115339,90
20250220_115340,90
20250220_115341,90
20250220_115342,90
20250220_115342,100
20250220_115343,90
20250220_115344,100
20250220_115345,90
20250220_115346,100
20250220_115346,100
20250220_115347,90
20250220_115348,90
20250220_115349,90
20250220_115349,90
20250220_115350,90
20250220_115351,90
20250220_115352,80
20250220_115352,90
20250220_115353,80
20250220_115354,60
20250220_115355,70
20250220_115356,90
20250220_115356,100
20250220_115357,90
20250220_115358,90
20250220_115359,90
20250220_115359,100
20250220_115400,90
20250220_115401,90
20250220_115402,80
20250220_115403,80
20250220_115403,70
20250220_115404,80
20250220_115405,80
20250220_115406,90
20250220_115407,80
20250220_115407,70
20250220_115408,80
20250220_115409,90
20250220_115410,80
20250220_115411,80
20250220_115411,90
20250220_115412,90
20250220_115413,90
20250220_115414,90
20250220_115415,90
20250220_115415,90
20250220_115416,100
20250220_115417,100
20250220_115418,90
20250220_115418,90
20250220_115419,100
20250220_115420,90
20250220_115421,100
20250220_115422,90
20250220_115422,90
20250220_115423,100
20250220_115424,90
20250220_115425,90
20250220_115426,90
20250220_115426,100
20250220_115427,90
20250220_115428,90
20250220_115429,90
20250220_115430,90
20250220_115431,90
20250220_115431,90
20250220_115432,90
20250220_115433,90
20250220_115434,70
20250220_115435,80
20250220_115435,70
20250220_115436,70
20250220_115437,70
20250220_115438,80
20250220_115439,90
20250220_115439,80
20250220_115440,80
20250220_115441,90
20250220_115442,90
20250220_115443,90
20250220_115444,90
20250220_115444,100
20250220_115445,100
20250220_115446,90
20250220_115447,90
20250220_115448,80
20250220_115449,80
20250220_115450,90
20250220_115450,80
20250220_115451,90
20250220_115452,80
20250220_115453,80
20250220_115454,80
20250220_115454,90
20250220_115455,80
20250220_115456,80
20250220_115457,70
20250220_115458,80
20250220_115458,100
20250220_115459,90
20250220_115500,100
20250220_115501,100
20250220_115502,90
20250220_115502,90
20250220_115503,100
20250220_115504,100
20250220_115505,90
20250220_115506,90
20250220_115507,90
20250220_115507,100
20250220_115508,100
20250220_115509,90
20250220_115510,90
20250220_115510,100
20250220_115511,100
20250220_115512,100
20250220_115513,80
20250220_115514,90
20250220_115514,90
20250220_115515,100
20250220_115516,100
20250220_115517,90
20250220_115517,100
20250220_115518,90
20250220_115519,80
20250220_115520,90
20250220_115520,90
20250220_115521,80
20250220_115522,80
20250220_115523,80
20250220_115524,70
20250220_115524,60
20250220_115525,80
20250220_115526,90
20250220_115527,90
20250220_115527,90
20250220_115528,90
20250220_115529,90
20250220_115530,90
20250220_115531,100
20250220_115532,90
20250220_115533,90
20250220_115534,90
20250220_115534,90
20250220_115535,80
20250220_115536,90
20250220_115537,80
20250220_115538,70
20250220_115538,70
20250220_115539,80
20250220_115540,80
20250220_115541,80
20250220_115542,80
20250220_115542,70
20250220_115543,70
20250220_115544,80
20250220_115545,80
20250220_115546,80
20250220_115546,90
20250220_115547,70
20250220_115548,80
20250220_115549,100
20250220_115550,90
20250220_115551,90
20250220_115551,90
20250220_115552,80
20250220_115553,90
20250220_115554,100
20250220_115555,90
20250220_115556,90
20250220_115557,100
20250220_115557,90
20250220_115558,90
20250220_115559,90
20250220_115600,90
20250220_115601,90
20250220_115601,100
20250220_115602,100
20250220_115603,90
20250220_115604,90
20250220_115605,90
20250220_115606,90
20250220_115606,100
20250220_115607,100
20250220_115608,80
20250220_115609,90
20250220_115610,100
20250220_115611,90
20250220_115611,80
20250220_115612,90
20250220_115613,100
20250220_115614,90
20250220_115615,90
20250220_115615,80
20250220_115616,100
20250220_115617,100
20250220_125203,90
20250220_125204,90
20250220_125205,100
20250220_125206,120
20250220_125207,140
20250220_125208,140
20250220_125208,140
20250220_125240,90
20250220_125241,110
20250220_125242,140
20250220_125243,130
20250220_125244,130
20250220_125244,130
20250220_125420,80
20250220_125422,90
20250220_125422,90
20250220_125423,90
20250220_125424,90
20250220_125425,90
20250220_125426,90
20250220_125426,90
20250220_125427,90
20250220_125428,90
20250220_125429,100
20250220_125430,90
20250220_125430,90
20250220_125431,100
20250220_125432,100
20250220_125433,90
20250220_125433,90
20250220_125434,100
20250220_125435,100
20250220_125436,90
20250220_125436,90
20250220_125437,90
20250220_125438,90
20250220_125439,90
20250220_125440,90
20250220_125440,90
20250220_125441,80
20250220_125442,80
20250220_125443,70
20250220_125443,70
20250220_125444,80
20250220_125445,90
20250220_125446,70
20250220_125447,80
20250220_125447,100
20250220_125448,90
20250220_125449,100
20250220_125450,100
20250220_125450,90
20250220_125451,90
20250220_125452,100
20250220_125453,90
20250220_125454,80
20250220_125454,80
20250220_125455,80
20250220_125456,90
20250220_125457,80
20250220_125457,70
20250220_125458,80
20250220_125459,90
20250220_125500,70
20250220_125501,80
20250220_125501,90
20250220_125502,80
20250220_125503,90
20250220_125504,90
20250220_125505,90
20250220_125505,100
20250220_125506,90
20250220_125507,90
20250220_125508,90
20250220_125508,90
20250220_125509,90
20250220_125510,100
20250220_125511,90
20250220_125511,90
20250220_125512,100
20250220_125513,100
20250220_125514,90
20250220_125514,90
20250220_125515,100
20250220_125516,100
20250220_125517,100
20250220_125518,90
20250220_125518,100
20250220_125519,90
20250220_125520,80
20250220_125521,80
20250220_125521,90
20250220_125522,80
20250220_125523,80
20250220_125524,80
20250220_125525,80
20250220_125525,90
20250220_125526,90
20250220_125527,90
20250220_125528,90
20250220_125529,80
20250220_125529,70
20250220_125530,60
20250220_125531,70
20250220_125532,80
20250220_125532,90
20250220_125533,90
20250220_125534,90
20250220_125535,100
20250220_125536,90
20250220_125536,90
20250220_125537,90
20250220_125538,90
20250220_125539,90
20250220_125540,90
20250220_125540,90
20250220_125541,90
20250220_125542,90
20250220_125543,80
20250220_125544,80
20250220_125545,70
20250220_125545,70
20250220_125546,80
20250220_125547,70
20250220_125548,70
20250220_125548,80
20250220_125549,80
20250220_125550,80
20250220_125551,80
20250220_125551,80
20250220_125552,80
20250220_125553,80
20250220_125554,70
20250220_125555,70
20250220_125555,70
20250220_125556,80
20250220_125557,80
20250220_125558,80
20250220_125558,70
20250220_125559,70
20250220_125600,70
20250220_125601,80
20250220_125601,80
20250220_125602,90
20250220_125603,100
20250220_125604,80
20250220_125605,90
20250220_125605,100
20250220_125606,100
20250220_125607,90
20250220_125608,90
20250220_125608,100
20250220_125609,90
20250220_125610,100
20250220_125611,90
20250220_125612,90
20250220_125612,90
20250220_125613,100
20250220_125614,90
20250220_125615,90
20250220_125616,100
20250220_125616,90
20250220_125617,90
20250220_125618,100
20250220_125619,90
20250220_125619,90
20250220_125620,100
20250220_125621,100
20250220_125622,100
20250220_125623,100
20250220_125624,90
20250220_125624,90
20250220_125625,90
20250220_125626,90
20250220_125627,70
20250220_125627,80
20250220_125628,70
20250220_125629,80
20250220_125630,80
20250220_125630,80
20250220_125631,80
20250220_125632,80
20250220_125633,90
20250220_125634,90
20250220_125634,90
20250220_125635,90
20250220_125636,90
20250220_125637,90
20250220_125638,100
20250220_125639,100
20250220_125639,80
20250220_125640,80
20250220_125641,80
20250220_125642,80
20250220_125643,90
20250220_125644,80
20250220_125644,80
20250220_125645,90
20250220_125646,80
20250220_125647,80
20250220_125647,80
20250220_125648,80
20250220_125649,90
20250220_125650,90
20250220_125651,90
20250220_125651,90
20250220_125652,90
20250220_125653,100
20250220_125654,100
20250220_125654,90
20250220_125655,90
20250220_125656,90
20250220_125657,100
20250220_125657,90
20250220_125658,90
20250220_125659,100
20250220_125700,90
20250220_125700,90
20250220_125701,90
20250220_125702,100
20250220_125703,90
20250220_125704,80
20250220_125704,90
20250220_125705,90
20250220_125706,80
20250220_125707,70
20250220_125707,80
20250220_125708,90
20250220_125709,90
20250220_125710,90
20250220_125710,80
20250220_125711,80
20250220_125712,80
20250220_125713,70
20250220_125714,70
20250220_125714,80
20250220_125715,80
20250220_125716,80
20250220_125717,100
20250220_125717,90
20250220_125718,100
20250220_125719,90
20250220_125720,90
20250220_125720,100
20250220_125721,90
20250220_125722,90
20250220_125723,80
20250220_125724,80
20250220_125724,80
20250220_125725,80
20250220_125726,70
20250220_125727,80
20250220_125728,80
20250220_125728,80
20250220_125729,70
20250220_125730,80
20250220_125731,90
20250220_125731,90
20250220_125732,80
20250220_125733,90
20250220_125734,80
20250220_125734,80
20250220_125735,80
20250220_125736,70
20250220_125737,80
20250220_125738,80
20250220_125738,80
20250220_125739,90
20250220_125740,90
20250220_125741,90
20250220_125741,90
20250220_125742,90
20250220_125743,90
20250220_125744,90
20250220_125745,90
20250220_125745,90
20250220_125746,90
20250220_125747,90
20250220_125748,100
20250220_125748,90
20250220_125749,90
20250220_125750,90
20250220_125751,90
20250220_125752,90
20250220_125752,90
20250220_125811,90
20250220_125813,90
20250220_125813,90
20250220_125814,90
20250220_125815,90
20250220_125816,90
20250220_125817,80
20250220_125817,90
20250220_125818,100
20250220_125819,100
20250220_125820,90
20250220_125821,90
20250220_125821,90
20250220_125837,90
20250220_125838,100
20250220_125839,100
20250220_125840,110
20250220_125841,110
20250220_125842,110
20250220_125842,110
20250220_125843,100
20250220_125844,90
20250220_125845,90
20250220_125845,90
20250220_125846,80
20250220_125847,90
20250220_125848,100
20250220_125849,90
20250220_125849,90
20250220_125905,90
20250220_125907,80
20250220_125907,70
20250220_125908,70
20250220_125909,70
20250220_125910,80
20250220_125910,80
20250220_125911,80
20250220_125912,90
20250220_125913,90
20250220_125913,90
20250220_125914,80
20250220_125915,90
20250220_125916,70
20250220_125917,70
20250220_125917,70
20250220_125918,70
20250220_125943,90
20250220_125944,90
20250220_125945,80
20250220_125946,80
20250220_125947,80
20250220_125948,70
20250220_125949,70
20250220_125949,80
20250220_125950,90
20250220_125951,80
20250220_125952,90
20250220_125952,80
20250220_125953,80
20250220_125954,90
20250220_125955,80
20250220_125955,80
20250220_125956,90
20250220_125957,90
20250220_130013,90
20250220_130014,90
20250220_130015,100
20250220_130016,110
20250220_130016,110
20250220_130017,100
20250220_130018,90
20250220_130019,80
20250220_130019,70
20250220_130020,80
20250220_130021,70
20250220_130022,90
20250220_130023,80
20250220_130023,80
20250220_130024,80
20250220_130025,90
20250220_130026,90
20250220_130027,90
20250220_130040,90
20250220_130042,90
20250220_130042,100
20250220_130043,110
20250220_130044,110
20250220_130045,110
20250220_130046,100
20250220_130046,80
20250220_130047,70
20250220_130048,70
20250220_130049,70
20250220_130049,70
20250220_130050,80
20250220_130051,70
20250220_130052,90
20250220_130052,90
20250220_130104,90
20250220_130106,90
20250220_130107,90
20250220_130108,90
20250220_130108,80
20250220_130109,90
20250220_130110,100
20250220_130111,90
20250220_130112,90
20250220_130112,80
20250220_130113,90
20250220_130114,90
20250220_130115,90
20250220_130116,80
20250220_130117,80
20250220_130117,80
20250220_130118,70
20250220_130119,70
20250220_130120,80
20250220_130120,80
20250220_130121,80
20250220_130122,80
20250220_130123,80
20250220_130124,70
20250220_130124,70
20250220_130125,70
20250220_130126,70
20250220_130127,90
20250220_130127,80
20250220_130128,90
20250220_130129,90
20250220_130130,90
20250220_130130,90
20250220_130131,90
20250220_130132,90
20250220_130149,90
20250220_130150,90
20250220_130151,90
20250220_130152,100
20250220_130152,100
20250220_130153,100
20250220_130154,90
20250220_130155,80
20250220_130156,60
20250220_130156,50
20250220_130157,60
20250220_130158,70
20250220_130159,70
20250220_130200,60
20250220_130200,70
20250220_130201,80
20250220_130202,80
20250220_130203,80
20250220_130204,80
20250220_130204,80
20250220_130205,90
20250220_130206,90
20250220_130207,100
20250220_130208,90
20250220_130208,90
20250220_130225,60
20250220_130226,60
20250220_130227,60
20250220_130228,60
20250220_130229,60
20250220_130229,60
20250220_130230,70
20250220_130231,70
20250220_130232,70
20250220_130233,80
20250220_130233,70
20250220_130234,70
20250220_130235,90
20250220_130236,90
20250220_130236,90
20250220_130237,90
20250220_130238,90
20250220_130239,80
20250220_130239,70
20250220_130240,80
20250220_130241,90
20250220_130242,80
20250220_130242,90
20250220_130255,90
20250220_130256,90
20250220_130257,90
20250220_130258,100
20250220_130259,110
20250220_130300,110
20250220_130300,110
20250220_130301,110
20250220_130302,110
20250220_130303,110
20250220_130303,100
20250220_130304,110
20250220_130305,110
20250220_130306,100
20250220_130306,100
20250220_130307,110
20250220_130308,100
20250220_130309,100
20250220_130310,90
20250220_130310,90
20250220_130311,100
20250220_130312,90
20250220_130313,90
20250220_130314,90
20250220_130325,90
20250220_130326,90
20250220_130327,90
20250220_130328,90
20250220_130329,90
20250220_130329,90
20250220_130330,90
20250220_130331,100
20250220_130332,100
20250220_130332,120
20250220_130333,120
20250220_130334,120
20250220_130335,120
20250220_130336,120
20250220_130336,100
20250220_130337,100
20250220_130338,100
20250220_130339,100
20250220_130339,100
20250220_130340,90
20250220_130341,100
20250220_130342,100
20250220_130342,90
20250220_130356,90
20250220_130357,90
20250220_130358,100
20250220_130358,110
20250220_130359,110
20250220_130400,110
20250220_130401,100
20250220_130402,100
20250220_130402,100
20250220_130403,100
20250220_130404,100
20250220_130405,100
20250220_130405,110
20250220_130406,110
20250220_130407,100
20250220_130408,110
20250220_130409,100
20250220_130409,100
20250220_130410,100
20250220_130411,90
20250220_130412,90
20250220_130413,90
20250220_130413,90
20250220_130414,90
20250220_130423,90
20250220_130424,90
20250220_130425,100
20250220_130426,110
20250220_130427,100
20250220_130427,100
20250220_130428,110
20250220_130429,110
20250220_130430,100
20250220_130431,110
20250220_130431,110
20250220_130432,110
20250220_130433,100
20250220_130434,90
20250220_130434,90
20250220_130435,90
20250220_130445,80
20250220_130447,80
20250220_130447,80
20250220_130448,80
20250220_130449,80
20250220_130450,80
20250220_130451,80
20250220_130451,80
20250220_130452,90
20250220_130453,90
20250220_130454,90
20250220_130455,90
20250220_130455,90
20250220_130456,110
20250220_130457,120
20250220_130458,120
20250220_130459,120
20250220_130459,120
20250220_130500,120
20250220_130501,100
20250220_130502,100
20250220_130502,90
20250220_130503,100
20250220_130504,90
20250220_130516,90
20250220_130517,80
20250220_130518,80
20250220_130519,80
20250220_130519,70
20250220_130520,80
20250220_130521,80
20250220_130522,80
20250220_130522,80
20250220_130523,80
20250220_130524,90
20250220_130525,110
20250220_130526,120
20250220_130526,110
20250220_130527,100
20250220_130528,110
20250220_130529,110
20250220_130529,110
20250220_130542,90
20250220_130544,100
20250220_130544,110
20250220_130545,110
20250220_130546,120
20250220_130547,120
20250220_130547,120
20250220_130548,110
20250220_130549,100
20250220_130550,90
20250220_130551,90
20250220_130551,110
20250220_130552,100
20250220_130553,110
20250220_130554,100
20250220_130555,100
20250220_130555,100
20250220_130556,100
20250220_130557,90
20250220_130558,100
20250220_130559,100
20250220_130856,90
20250220_130857,90
20250220_130858,100
20250220_130859,110
20250220_130900,110
20250220_130900,110
20250220_130901,100
20250220_130902,100
20250220_130903,90
20250220_130903,100
20250220_130904,100
20250220_130905,90
20250220_130906,90
20250220_130907,90
20250220_130907,100
20250220_130908,90
20250220_130909,80
20250220_130910,90
20250220_130910,80
20250220_130911,90
20250220_130912,90
20250220_130921,90
20250220_130922,90
20250220_130923,80
20250220_130924,70
20250220_130925,80
20250220_130925,80
20250220_130926,90
20250220_130927,100
20250220_130928,110
20250220_130929,100
20250220_130929,100
20250220_130930,100
20250220_130931,90
20250220_130932,90
20250220_130932,100
20250220_130933,100
20250220_130951,90
20250220_130952,100
20250220_130953,110
20250220_130954,110
20250220_130955,110
20250220_130956,100
20250220_130956,100
20250220_130957,100
20250220_130958,90
20250220_130959,90
20250220_131000,80
20250220_131000,70
20250220_131001,80
20250220_131002,80
20250220_131003,80
20250220_131003,80
20250220_131004,80
20250220_131005,90
20250220_131006,100
20250220_131007,100
20250220_131007,100
20250220_131019,90
20250220_131020,90
20250220_131021,80
20250220_131022,80
20250220_131023,90
20250220_131023,70
20250220_131024,80
20250220_131025,90
20250220_131026,90
20250220_131026,80
20250220_131027,80
20250220_131028,90
20250220_131029,90
20250220_131030,90
20250220_131038,90
20250220_131039,90
20250220_131040,80
20250220_131041,80
20250220_131042,90
20250220_131042,90
20250220_131043,80
20250220_131044,90
20250220_131045,90
20250220_131045,100
20250220_131046,90
20250220_131047,100
20250220_131048,90
20250220_131048,90
20250220_131049,90
20250220_131050,90
20250220_131051,90
20250220_131136,90
20250220_131137,100
20250220_131138,100
20250220_131139,110
20250220_131139,110
20250220_131140,110
20250220_131141,120
20250220_131142,110
20250220_131143,100
20250220_131143,100
20250220_131144,100
20250220_131145,100
20250220_131146,100
20250220_131146,110
20250220_131147,100
20250220_131148,100
20250220_131149,80
20250220_131150,90
20250220_131150,90
20250220_131151,100
20250220_131152,100
20250220_131153,100
20250220_131222,90
20250220_131224,90
20250220_131224,90
20250220_131225,80
20250220_131226,80
20250220_131227,80
20250220_131228,80
20250220_131229,80
20250220_131229,80
20250220_131230,90
20250220_131231,90
20250220_131232,90
20250220_131233,90
20250220_131233,80
20250220_131234,90
20250220_131235,80
20250220_131236,90
20250220_131237,90
20250220_131237,90
20250220_131249,90
20250220_131251,90
20250220_131251,100
20250220_131252,100
20250220_131253,110
20250220_131254,120
20250220_131255,110
20250220_131255,110
20250220_131256,100
20250220_131257,100
20250220_131258,110
20250220_131258,100
20250220_131259,100
20250220_131300,90
20250220_131301,90
20250220_131301,80
20250220_131302,70
20250220_131303,70
20250220_131304,80
20250220_131305,80
20250220_131305,80
20250220_131306,80
20250220_131307,90
20250220_131323,100
20250220_131324,100
20250220_131325,110
20250220_131326,110
20250220_131327,110
20250220_131328,110
20250220_131328,110
20250220_131329,110
20250220_131330,110
20250220_131331,100
20250220_131331,80
20250220_131332,70
20250220_131333,70
20250220_131334,70
20250220_131334,90
20250220_131335,90
20250220_131336,90
20250220_131359,120
